"VALOR"
8,5
7
25,51
6,49
7
7,5
5,4
16,99
29,52
8,99
9,14
16,66
14,92
6,5
104,31
7,5
9,51
14,99
199,52
33,88
34,46
179,08
6,49
5
25,96
3,5
2,5
9,99
179,85
17,28
4,9
67,55
43,47
75
18,06
94,9
8
11,27
23,75
46,95
10
31,96
12,98
29,52
4,99
40,85
76,54
30
12,98
21,08
7
42,23
6,37
9,39
15,99
5,25
29,99
10,25
2,5
7
11,98
24,9
9
2
9,99
8,35
9,39
36,84
10
7
22,98
7,5
10
4,99
23,99
2
26,99
7,62
12,99
28,5
21
46,76
29,98
9
2
4
3
18,96
17,99
9,39
8,8
29,99
4,5
6,5
12
6,99
2,5
13,5
4,99
65,96
12,99
6,49
12,8
8,4
6,25
6,99
45,47
16,98
9,39
2,5
7,97
12,9
11
9,37
56,68
6,98
52,98
9,39
102,2
44,7
4
30,98
12,49
28
21,66
17,49
17,48
16,97
49,44
230,98
9,39
7,75
39,9
11,98
18,99
11,99
8,5
7,99
25,46
10,99
9,39
6,99
13
34,34
28,99
22,5
12
4
25,99
5,99
26,76
31,96
89,86
2,5
3,99
11,47
11,33
13,8
23
28,78
78,93
11,1
39,97
92,45
39,47
22,99
19,99
64,43
7
17
8
6
5,7
4,99
5,99
35,7
3,5
3,67
17,99
2,5
7,99
6,5
94,55
4,99
64,48
5,49
7,96
66,98
70,28
9,32
84,36
20,99
20,99
11,99
31
6,99
51,77
183,34
6,99
36,03
139,48
11,99
9,86
5,98
57,45
28,47
38,54
26,99
49,48
17,5
16,36
7
66,45
31,47
32
171,34
4,99
19,48
42,63
15
7,15
4
8,5
52,38
28,98
12,98
6,52
19,12
4,57
5,3
9,37
34,65
19,81
3,5
6
11,55
9,75
7,59
10,72
18,49
5,55
14,5
7,2
45,67
10,5
6,98
6,99
6,25
2,99
7
7,17
7,8
8,99
19,39
25,85
2,77
47,18
6,4
14,93
27,98
4,5
5,32
9,99
6
65,63
15,53
4,99
2,99
29,59
8
10,72
34,87
26
3,5
7
4,49
23,67
4
16,26
4,57
55,38
45,48
4,5
39,78
38,52
8
15,41
7,49
10,48
5,49
9,99
6,5
4,5
17,5
13,49
5,5
51,88
18,99
12,98
12,96
6
2,5
7,99
14,5
16,49
23,98
3,5
4,99
10,48
32,47
10
4,5
60,8
5
53,18
5
2,8
5,99
8,99
1,99
12,5
13,48
12,99
3,5
7
16,39
31,16
13,04
2,5
6
1
4,5
19,98
6,49
4
9
2
2,5
6
2
4,99
3,99
17,99
5,99
7,49
7,98
16
11,97
28,96
6
5
4,7
23
10,5
3,5
5,7
12,99
7,98
17,98
16,99
3,5
6
3
9,99
6,99
12,97
37,96
9,99
8,74
90,48
42
41,84
78,99
25,49
3,5
4,99
16,8
29,98
10,5
30,98
14,23
13,5
78,44
10
41,22
2,5
2,5
36,97
3,5
2,99
6
7,5
15,99
14,47
2,99
2,99
67,4
4,6
16
16,97
6
9,99
5
2,5
16
27,61
15
17,98
10
37,73
19,55
17,98
15,5
10,25
30,99
30,89
8,99
27,44
59,74
28,51
43,87
20,39
6,99
39,85
10
38,97
7
186,87
7,39
22,07
25,96
11,97
4,99
9,99
14,49
17,97
26,93
19,97
32,97
9,99
27,5
42,08
21,23
57,94
58,08
59,55
32,1
40,3
3,5
30,68
58,85
13,49
9,99
43,47
14,98
30,3
21,03
4,49
19,5
6
5
44,09
16
58,11
24,99
17,49
23,28
13,73
6,97
39,02
24,97
7,5
7,5
6,22
17,91
9,82
7
11,54
8,09
8,82
18,54
13,27
5
2,5
40,08
9,98
2,5
5
7,72
21,8
7
5,5
7,99
16,69
33,57
18
15,98
6,49
17
98,96
2,77
41,15
7,5
164,85
2,7
6,37
3,5
33,13
4,5
24,47
6,5
5,99
21
99,05
2,77
7
3,95
5,99
24
24,15
6,49
16
28,45
6,5
27,66
2,75
24,42
8,92
4,99
4,99
22
23,5
59,68
7,5
189,48
11
36,34
7
106,56
6,47
2,75
194,79
14,49
24,94
27
7,99
3,3
2,5
3,5
9
11,5
9,98
4
2,5
13,5
17,99
6
7,98
22,99
16,8
37,81
28,67
2,5
3,5
53,93
13,99
3,79
5,85
7,97
15,98
4
6
3,49
19,98
4,99
8,49
12
13,98
7,99
2,5
7,49
12,99
11,3
42
9,99
9
84,42
22,5
45
10,4
14
9,02
50,96
2,99
10
28,99
12,99
35,76
13,98
35,46
8,2
4,99
10,1
11,99
3,99
36,22
49,5
41,87
9,48
13,5
3,5
12,95
41,93
46,78
26,08
24,2
22,99
16,99
9,99
30,98
36,98
48,47
18,7
12,5
5,75
18,4
31,49
30,73
7,7
38,15
40,34
55,14
34,57
16,49
28,98
9
58,4
23,48
31,98
8,8
2,99
20,05
40,96
18,79
5,99
29,44
16,7
16,49
12
8,5
5,9
5,5
12,69
64,89
85
11,5
133,98
15,12
10,98
34,91
10,98
18,69
9,86
7,5
3,75
30,85
16,34
11,17
49,67
2,99
18,91
10,99
20,65
5,49
81,24
53,49
13,99
14,85
8,5
21,24
7,5
10,84
11,69
6,52
24,86
24,46
10,98
7
12,5
95,35
13,14
78,17
11,5
5,47
25,49
7,5
9
4,49
13,56
118,04
12,23
22,88
4,4
9
48,36
46,95
28,49
7,99
6,74
12,98
25,96
5.071,56
10,09
9
13,5
2
3
2,5
19,49
3
18,77
9
5
7,49
24,49
324,27
14,04
43,98
19,79
4,49
7,25
5,3
7,98
7,5
138,6
10
9,49
31,45
20,43
377,25
10,48
14,21
160,97
15,5
9,98
20
8,23
38,45
11,96
24,06
5,74
21,48
10
2
4,5
6,99
32,99
3,25
4
5,99
7,4
3,5
13,74
21,48
2,49
3,99
7,98
8,49
7,49
3,29
10,5
14,9
3,5
6
9,97
17,98
5,24
11,99
10,99
9
15,49
10,4
13,69
19,49
4
37,45
322,42
38,1
17,5
127,34
54,79
28,48
14,99
20,06
6
36,98
5,14
14,99
12
52,01
24,98
32,41
2,5
4,99
12,79
5
20,99
19,99
9
19,74
12,96
9,98
313,2
35,49
9,5
12
145,86
15,5
7,5
122
7
88,47
17,49
45,99
13,56
46,1
14,49
8,49
4,49
62,45
11,98
52,99
75,45
4,99
5,99
78,49
15,47
43,42
18,49
32,97
7
6,49
194,92
46,69
14,99
59,48
13
13,5
4
14,99
2,99
4,99
48,46
28
46,99
34
16,79
6,5
29,99
2,5
5,98
39,96
30,88
77,64
1,76
211,45
99,82
10,48
56,96
25,32
9,5
13
3
22,47
15,49
50,5
94,98
14,48
31,14
9
9,67
13,99
3,67
19,85
20,34
16,61
10,79
17,83
42,37
11,4
8
8,49
5
20,09
21,76
17,47
19,44
3,6
15,5
21,64
16,51
12,27
33,55
21
20,74
12,5
26,99
7
13,48
6,82
16,32
18,75
8,62
6,37
58,36
25,44
3,75
5,31
13,41
10,49
65,95
6
238,1
17,81
49
30,32
23,49
9,99
8,99
22,4
7,5
7,05
31,59
3,52
15,01
1,99
88,31
2,77
10,99
18
27,97
13,64
20,85
37,45
7,5
19,66
13,49
7
6,5
54,87
9,99
30,28
44,88
76,27
55,97
12,47
7,5
14,5
3,5
22,5
7,8
6
9,27
40,5
55
60,83
52,99
12,99
30,97
59,96
11,24
42,85
7,49
85,96
23,81
16,48
21,5
6
2,33
52,49
31,97
22,14
6,05
4,99
11,42
2,67
37,98
44,98
9
17,48
12,99
199,73
9
34,47
22,97
75,98
25,22
13,8
4,99
34,48
4,5
51,71
10,99
14
103,17
34,99
10,3
18,67
9
17,1
139,43
17,5
29,16
7
34
51,96
7,8
154,51
14,98
12
28,5
14,99
10,5
15,48
25
7,98
17,48
29,13
63,98
39,99
21
17,49
14,99
6,49
16,55
87,23
19,23
19,47
14,69
20,99
16,5
19,09
35,99
73,44
16,5
43,49
35,93
118,73
11,5
108
73,37
25,96
91,04
5,49
10,24
40,61
78,45
21,89
52,5
17,99
33,97
7,85
34,97
5,99
7
34
129,9
17,99
191,01
5,99
7,87
138,96
14,69
149,56
30,48
15,16
21,34
11,5
35,97
32,15
5,17
11,49
4,35
22,26
6,5
11,97
5,99
31,64
17,44
74,65
44,85
34,72
22,9
5,99
11,32
42,99
30,99
7,99
230,85
16,97
24
4,42
68,96
20,17
242,11
6,3
84,35
15,04
28,38
8,17
12,26
36,6
18,99
32,97
32,99
19,11
4,99
18,28
7,05
32,7
15,99
5,99
64,88
13
62,8
16,98
21,98
14,48
3,98
10,5
48,98
20,99
26,93
23,99
36,98
20,4
364,6
19,1
22,98
148,22
29
35,04
14,46
236,03
39,98
238,41
191,67
36,26
18,99
18,99
42
27,99
11,99
30,99
54,47
13,78
88,65
7
30,12
24,39
98,53
90,85
7,49
166,66
92,54
8
70,93
26,94
82,96
44
19,98
19,99
43,45
25,33
11
44,74
7,8
12,64
43,18
16,49
162,49
9
52,41
193,52
27,93
79,52
78,95
34
202,79
17,45
9
129,22
8,74
20
36,99
4,99
9,49
6,61
21,49
28
200,12
6,22
7,27
5
1,87
20,78
23,3
23,99
19,98
5,32
16,19
13,46
4,42
2,99
10,79
10,17
14
5
3,5
20,09
5,7
48,35
31
58,77
2,5
9,98
8,99
15
32,13
7
35,45
3,52
16,48
37,6
37,8
10,19
7,97
7,99
12,76
34,98
6
44,01
3,01
5,4
18,5
21,49
74,44
14
3,49
16,83
18,98
10,48
52,48
55,73
23,98
2,5
19,98
6,99
2,5
3,67
8,5
16,99
7,5
2.319,69
29,45
26,22
6,5
27,9
4
23,99
49,43
11,96
42,47
20,66
9,72
15
32,46
6,49
10,49
4
6,54
19,23
9
7,5
19,48
42,87
7
88,8
7,49
11,99
3,5
24,63
79,15
85,72
10,97
9
21,12
6,25
19,46
12,48
8,5
9,99
12,99
21,67
7,8
11,25
11,99
22,55
18,47
9,99
8,49
3
5,9
31,88
6
7,5
5
18,28
2,5
11
24,48
12
6,49
3,79
11,5
59,97
6,49
25,9
17,5
7
1,99
6
4,99
4,99
18,47
5,5
16
19,48
20,47
8,99
29,99
9,49
2,5
10,25
28,17
3,5
23,98
21,6
9,99
27
9,5
6,5
9
5
35,48
84,64
34,01
15,04
18,88
17,98
6,99
11,99
7
21,01
6,99
7,76
15
148,75
9,37
25,98
50,87
36
4,5
26,97
15,99
6,5
101,43
55,65
8,99
51,43
14,99
61,43
26,99
16
41
14
8,99
16,99
42,98
24,98
3,5
20,65
9,48
7,42
178,89
71,93
8,97
97,94
2,5
88,38
19,91
3,99
3,99
65,41
54,91
65,43
62,98
38,19
45,93
33,48
22,48
12,48
10,66
8,02
33,23
25,98
39,24
76,93
109,25
34,22
38,94
34,11
21,18
3
22,87
185
5
3,5
14,98
20,97
38,97
26,36
9,48
52,45
16,66
7,5
11,5
7,25
78,22
79,94
462,04
12,69
53,05
23,56
7,5
16
12,34
4,5
5,47
3,75
41,81
23,5
28,98
0,97
9,67
5,47
26,97
17,73
19,54
13,59
3,9
6
8
7
9,49
12,54
29,97
32,56
6,37
28,18
13,31
10,59
39,97
15,51
11,17
16,99
24,97
39,43
22,05
17,48
47,46
11,81
15,69
19,51
6,5
2,5
2,75
18,93
85,07
4,42
2,5
6
300,49
3,82
25,11
23,08
189,88
13,49
35,21
12,5
4,99
4,99
5,99
75,47
13,49
7,5
9,99
7,5
7,5
4,83
21,52
9
3,5
2,5
4,5
4,44
12,99
9,99
6,98
19,98
35,08
9
3,29
7
36,11
9,99
19,46
4,99
2
14,99
26,96
2,99
19,49
100,91
42,97
3,99
5,49
6,54
11,99
13,78
6,5
13,25
11,8
3,5
7,5
2,5
13
4
30
5
8
2
9,99
5,49
4,99
2,5
2,8
10,5
10
3,99
49,19
10
4,5
15,49
7,78
3,5
5,99
4,5
3,99
20,5
230,46
20,23
15,98
17,5
19,99
9,5
57,46
3,07
17,98
10,02
6
20,97
20,78
35,48
7
27
7,99
26,5
17
18,5
13,5
7,5
19,99
15,5
2
20
81,36
8,99
16
7,5
5
7
6
45
7
4,99
7
22,06
7
10
8,98
28,49
12,88
10,5
6
10,99
100,9
21,95
4
5,98
4,99
28,98
7,5
13,99
33,44
38,49
5,99
30,07
14,9
4,98
48,27
40,69
6,5
31,25
6,5
15,56
12,11
43,97
27,3
15,5
10,6
17,5
45,43
66,11
78,77
24,53
96,04
75,58
51,56
6
41,46
7
13,5
11,68
20,04
16,99
1.439,50
15
7,5
5
5,4
23,81
7,63
19,94
7,5
3,75
21,7
19,99
16,92
12
6,4
7,5
4,05
16,98
13,99
22,47
5,99
7,5
32,75
16,16
7,11
14,97
4,8
14,98
2,5
6,99
25,36
11,99
21,13
18
17,29
6,28
4,75
6,49
1.015,00
24,88
3,6
9,49
2,77
18,99
10,5
12,86
7,99
21,13
14,09
2,76
10,6
2,5
32,71
186,1
7,99
18,94
76,38
6,49
44,67
49,69
2,92
18
12,48
7,5
39,32
15,47
3,79
38,16
37,1
45,07
13,23
23,44
150,16
449
23,5
7,8
27,99
8,92
16
22,01
201,46
9,99
70,99
6,5
10
16,97
3,5
3,5
7
26,02
21,47
9,99
5,49
6
14,13
11,35
19,6
45,3
40,03
11,5
15,3
33,48
17
6
8,49
11,5
3
9,99
13,71
8
3,9
5,4
25,21
10,49
7
20
48,62
7,5
5
6
10
7,49
8,5
10,98
9,48
8,8
2,9
2,5
14,69
11,96
15,48
54,69
9,7
15,5
54,33
6
4
35,98
7,8
49,48
13
15,98
53,77
10
13,5
29,97
12
14,48
9,99
15,21
2,5
18,73
14,99
18,97
6,5
11
30,49
9,99
8,49
14,99
12,98
8,99
3,99
17,28
4,99
29,25
46,71
9,5
37,48
62,43
19,24
28,34
20,48
28,69
32,96
42,06
22,98
42,95
59,94
15
10,5
8
48,47
2,99
20,78
32,47
5,9
18,47
5,98
51,96
8,99
35,46
5
457,39
22,39
88,41
20,49
109,95
30,55
11
8
62,49
2,99
3,99
19,97
34,22
21,49
58,33
7,48
2,99
6,49
15,98
150,24
15
18,99
5,32
24,62
11,44
23,05
45,03
22,5
8
9,14
5,32
10,98
20,08
5
13
7,97
25,92
31,15
14,54
11,49
13,98
12,8
7,5
4,99
20,56
5
2,5
12,5
7
3,25
71,89
6,52
6,49
11
14,45
8,69
9
59,52
35,27
7,8
24,24
4,8
14,54
2,99
10,99
45,94
12,35
66,98
110,34
4,2
35,28
7,5
8,84
3,82
78,9
12,7
79,19
31,98
6
15
24,48
27,7
10,84
8,99
34,99
11,7
122,75
73,42
91,43
5,5
38,81
16,99
113,71
81,68
43,08
40,14
3,99
3,5
13,5
67,84
10,05
7,98
7,8
24,47
16,7
34,98
2,5
6
32,45
7,49
23,97
22,45
88,4
206,84
5,99
10,5
46,69
25,49
18,29
78,41
77,45
8,5
20,5
24,98
22,99
5,79
2,5
5
2,5
4,5
5,74
7
5
5,7
10
8,5
7
6,5
7,5
6,99
14
6
6,5
12,49
10,8
13
8,99
12,48
3
140
35,32
11,48
13,98
8,99
12
7,5
6
12,99
13,5
13,5
4,99
38
10
26,98
15,97
19,5
5,99
4
8
42,93
16
27,35
7,75
11,99
26,48
25,47
41,97
27,3
27,5
7,5
1
28,13
6,99
13,5
15
12,99
2,75
18
12
15,98
11
9,99
31,97
15
8,99
19,98
36,4
5,99
8
71,23
47,43
9,48
26,73
49,97
6
22,99
49,43
13,5
58,1
16,49
8,99
25,48
17,94
41
51,5
14,48
19,48
4,99
7
55,99
16,03
36,47
17
2,5
36,97
33,09
25,47
9,97
15,5
7,99
50,95
8,99
19,5
49,06
18,45
33,92
13,11
23,97
5,32
3,6
25,98
5,62
2,5
7,37
12,57
20,39
28,3
7,79
1,72
42,93
3,45
12
8,5
9,99
16,49
14,98
19,98
20,8
12,83
3,82
64
13,74
16,76
12,47
29,43
17,51
7
10,69
2,99
11,14
74,06
5,32
5,99
3,67
26,04
12,72
16,97
2,76
59,98
37,66
50,26
14,5
4,5
2,62
19,99
64,79
20,82
36,06
2,7
71,25
22,43
24,29
10,5
4,5
4,99
5,49
6
4,86
8,84
10,5
9,99
17,49
19,97
2,75
19,49
15,49
6,12
2,5
2,5
15,48
3,5
60,13
6
149,9
2,5
16,49
6,8
34,67
2,52
46,8
192
3,5
222,5
24,69
10
24,92
4,99
5,74
19,43
8,99
9
9,99
8,5
13,99
4,99
13,5
9,99
15,99
84
15,62
2,8
4
3,5
7,99
4,99
7,49
23,96
5,99
28,97
2,5
6
10
4,5
7,99
7
9
14,99
15
7
19,48
160,23
7
12,77
11
50,26
7,5
21,49
12,49
21
8,5
13,96
4,99
19,98
6
15,5
15,48
25
9,99
10,98
31,47
30,98
13,5
13,5
8,2
4
2,99
36,44
47,49
11
21
122,59
27,49
98,88
12
9
6,99
9
12
10,49
6
8,99
2,5
10
34
16,49
3,5
10,4
235
30,08
22,49
16,99
28,55
24,48
21
16,99
63,49
35,98
6
60,89
10,98
332,34
102,91
7,98
68,77
19,23
93,01
10,49
3,5
40,72
30,99
17,96
11,99
67,35
14,99
32,19
73,31
35,8
133,48
32,55
34,19
7,99
9,99
73,37
71
15,99
142,92
33,49
10
18,5
8,98
